id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
84161,,0.436151,0.000000,0.420000,0.760000,0.300000,0.655296,0.000000,0.000000,0.000000,0.000000
84162,,0.000000,0.000000,0.070000,0.760000,0.300000,0.641688,0.000000,0.000000,0.000000,0.000000
84163,,0.000000,0.000000,0.070000,0.760000,0.300000,0.620742,0.000000,0.000000,0.000000,0.000000
84164,,0.000000,0.000000,0.070000,0.760000,0.300000,0.607696,0.000000,0.000000,0.000000,0.000000
84165,,0.436151,0.330000,0.087515,0.780000,0.300000,0.600932,0.000000,0.455340,0.333333,0.871104
84166,,0.000000,0.000000,0.070000,0.720000,0.300000,0.547461,0.000000,0.000000,0.000000,0.000000
84167,,0.000000,0.000000,0.070000,0.720000,0.300000,0.521002,0.000000,0.000000,0.000000,0.000000
84168,,0.000000,0.000000,0.595000,0.760000,0.300000,0.679729,0.290000,0.000000,0.083333,0.140165
84169,,0.000000,0.000000,0.595000,0.760000,0.300000,0.678892,0.290000,0.000000,0.000000,0.000000
84170,,0.436151,0.000000,0.099744,0.760000,0.300000,0.565789,0.000000,0.000000,0.000000,0.000000
84171,,0.000000,0.000000,0.595000,0.760000,0.300000,0.672813,0.290000,0.000000,0.083333,0.432461
84172,,0.000000,0.000000,0.070000,0.720000,0.300000,0.556222,0.000000,0.000000,0.000000,0.000000
84173,,0.000000,0.000000,0.070000,0.760000,0.300000,0.551759,0.000000,0.455340,0.333333,0.555173
84174,,0.000000,0.000000,0.070000,0.760000,0.300000,0.572859,0.000000,0.000000,0.000000,0.000000
84175,,0.000000,0.000000,0.070000,0.760000,0.300000,0.496268,0.000000,0.000000,0.000000,0.000000
84176,,0.000000,0.000000,0.595000,0.720000,0.300000,0.680488,0.290000,0.000000,0.000000,0.223984
84177,,0.000000,0.000000,0.073986,0.760000,0.300000,0.699162,0.290000,0.000000,0.000000,0.223984
84178,,0.436151,0.000000,0.070000,0.760000,0.300000,0.660856,0.000000,0.000000,0.000000,0.331538
84179,,0.000000,0.000000,0.070000,0.760000,0.300000,0.538047,0.000000,0.000000,0.000000,0.140165
84180,,0.000000,0.000000,0.070000,0.760000,0.300000,0.521824,0.000000,0.000000,0.000000,0.000000
84181,,0.436151,0.000000,0.075816,0.760000,0.300000,0.674096,0.290000,0.000000,0.000000,0.140165
84182,,0.000000,0.000000,0.070000,0.760000,0.300000,0.585371,0.000000,0.000000,0.000000,0.000000
84183,,0.000000,0.000000,0.070000,0.760000,0.300000,0.531033,0.000000,0.000000,0.000000,0.000000
84184,,0.000000,0.000000,0.070000,0.760000,0.300000,0.515957,0.000000,0.000000,0.000000,0.000000
84185,,0.436151,0.000000,0.070000,0.720000,0.300000,0.647555,0.000000,0.000000,0.000000,0.000000
84186,,0.000000,0.000000,0.595000,0.760000,0.300000,0.697591,0.290000,0.000000,0.000000,0.000000
84187,,0.000000,0.480000,0.070000,0.780000,0.300000,0.696378,0.000000,0.000000,0.000000,0.000000
84188,,0.000000,0.000000,0.070000,0.760000,0.300000,0.594722,0.000000,0.000000,0.083333,0.140165
84189,,0.000000,0.000000,0.595000,0.760000,0.300000,0.685526,0.290000,0.000000,0.000000,0.000000
84190,,0.000000,0.000000,0.070000,0.760000,0.300000,0.632593,0.000000,0.227670,0.083333,0.000000
84191,,0.000000,0.480000,0.070000,0.780000,0.300000,0.693500,0.000000,0.000000,0.000000,0.000000
84192,,0.000000,0.000000,0.070000,0.760000,0.300000,0.598622,0.000000,1.000000,0.750000,1.000000
84193,,0.436151,0.000000,0.070000,0.760000,0.300000,0.645461,0.000000,0.000000,0.000000,0.000000
84194,,0.000000,0.000000,0.595000,0.760000,0.300000,0.685351,0.290000,0.000000,0.000000,0.000000
84195,,0.000000,0.000000,0.076779,0.760000,0.300000,0.663925,0.290000,0.000000,0.000000,0.000000
84196,,0.691284,0.000000,0.085167,0.760000,0.300000,0.610485,0.000000,0.000000,0.000000,0.000000
84197,,0.000000,0.000000,0.070000,0.760000,0.300000,0.601901,0.000000,0.000000,0.000000,0.000000
84198,,0.691284,0.000000,0.131543,0.760000,0.300000,0.590443,0.000000,0.000000,0.000000,0.140165
84199,,0.436151,0.000000,0.070000,0.760000,0.300000,0.649436,0.000000,0.000000,0.000000,0.140165
84200,,0.000000,0.000000,0.420000,0.760000,0.300000,0.567976,0.000000,0.227670,0.083333,0.000000
84201,,0.000000,0.000000,0.070000,0.760000,0.300000,0.604617,0.000000,0.000000,0.000000,0.000000
84202,,0.000000,0.000000,0.070000,0.760000,0.300000,0.561564,0.000000,0.227670,0.083333,0.000000
84203,,0.000000,0.000000,0.070000,0.760000,0.300000,0.569710,0.000000,0.000000,0.000000,0.000000
84204,,0.000000,0.000000,0.070000,0.760000,0.300000,0.632164,0.000000,0.000000,0.000000,0.000000
84205,,0.000000,0.000000,0.075774,0.760000,0.300000,0.674570,0.290000,0.227670,0.166667,0.284318
84206,,0.000000,0.000000,0.070000,0.720000,0.300000,0.556933,0.000000,0.000000,0.000000,0.000000
84207,,0.436151,0.000000,0.420000,0.760000,0.300000,0.657536,0.000000,0.000000,0.000000,0.000000
84208,,0.000000,0.000000,0.070000,0.760000,0.300000,0.643033,0.000000,0.000000,0.000000,0.000000
84209,,0.000000,0.000000,0.070000,0.760000,0.300000,0.585655,0.000000,0.000000,0.000000,0.000000
84210,,0.000000,0.000000,0.070000,0.760000,0.300000,0.561142,0.000000,0.000000,0.000000,0.000000
84211,,0.000000,0.000000,0.070000,0.760000,0.300000,0.621763,0.000000,0.000000,0.000000,0.140165
84212,,0.000000,0.000000,0.070000,0.760000,0.300000,0.604271,0.000000,0.000000,0.000000,0.000000
84213,,0.000000,0.000000,0.070000,0.760000,0.300000,0.601226,0.000000,0.000000,0.000000,0.000000
84214,,0.000000,0.000000,0.087739,0.760000,0.300000,0.600090,0.290000,0.000000,0.000000,0.000000
84215,,0.000000,0.000000,0.070000,0.760000,0.300000,0.573060,0.000000,0.000000,0.000000,0.000000
84216,,0.000000,0.000000,0.070000,0.760000,0.300000,0.525498,0.000000,0.000000,0.000000,0.000000
84217,,0.000000,0.000000,0.598944,0.760000,0.300000,0.699865,0.290000,0.000000,0.000000,0.000000
84218,,0.000000,0.000000,0.070000,0.760000,0.300000,0.605476,0.000000,0.000000,0.000000,0.000000
84219,,0.000000,0.480000,0.070000,0.780000,0.300000,0.651377,0.000000,0.227670,0.250000,0.370481
84220,,0.000000,0.000000,0.078801,0.760000,0.300000,0.646604,0.290000,0.360849,0.166667,0.370481
84221,,0.000000,0.000000,0.600829,0.760000,0.300000,0.673944,0.290000,0.227670,0.166667,0.223984
84222,,0.000000,0.000000,0.070000,0.760000,0.300000,0.639959,0.290000,0.000000,0.000000,0.000000
84223,,0.000000,0.000000,0.070000,0.760000,0.300000,0.570254,0.000000,0.000000,0.000000,0.000000
84224,,0.000000,0.000000,0.070000,0.760000,0.300000,0.568179,0.000000,0.000000,0.083333,0.140165
84225,,0.000000,0.000000,0.070000,0.760000,0.300000,0.636247,0.000000,0.000000,0.000000,0.000000
84226,,0.000000,0.000000,0.070000,0.760000,0.300000,0.651366,0.000000,0.000000,0.000000,0.140165
84227,,0.000000,0.000000,0.070000,0.760000,0.300000,0.633931,0.000000,0.000000,0.000000,0.000000
84228,,0.000000,0.000000,0.073987,0.760000,0.300000,0.699142,0.290000,0.000000,0.000000,0.140165
84229,,0.000000,0.000000,0.070000,0.760000,0.300000,0.596502,0.000000,0.000000,0.000000,0.000000
84230,,0.000000,0.000000,0.070000,0.760000,0.300000,0.521080,0.000000,0.000000,0.000000,0.000000
84231,,0.000000,0.000000,0.598983,0.760000,0.300000,0.699218,0.290000,0.227670,0.083333,0.140165
84232,,0.000000,0.330000,0.070000,0.780000,0.300000,0.538960,0.370000,0.816189,0.500000,1.000000
84233,,0.000000,0.000000,0.070000,0.760000,0.300000,0.634913,0.000000,0.227670,0.083333,0.331538
84234,,0.000000,0.000000,0.070000,0.760000,0.300000,0.543198,0.000000,0.000000,0.000000,0.000000
84235,,0.000000,0.000000,0.070000,0.760000,0.300000,0.629689,0.290000,0.360849,0.166667,0.284318
84236,,0.000000,0.000000,0.070000,0.720000,0.300000,0.598998,0.000000,0.000000,0.000000,0.000000
84237,,0.000000,0.000000,0.070000,0.720000,0.300000,0.479160,0.000000,0.227670,0.166667,0.458090
84238,,0.000000,0.000000,0.070000,0.720000,0.300000,0.664706,0.290000,0.000000,0.000000,0.000000
84239,,0.000000,0.000000,0.077893,0.720000,0.300000,0.653831,0.290000,0.000000,0.000000,0.000000
84240,,0.000000,0.000000,0.070000,0.720000,0.300000,0.611629,0.000000,0.000000,0.000000,0.000000
84241,,0.000000,0.000000,0.070000,0.760000,0.300000,0.565074,0.000000,0.455340,0.333333,1.000000
84242,,0.000000,0.000000,0.595000,0.720000,0.300000,0.678276,0.000000,0.000000,0.083333,0.000000
84243,,0.436151,0.000000,0.427643,0.720000,0.300000,0.655969,0.000000,0.000000,0.000000,0.000000
84244,,0.436151,0.000000,0.427639,0.720000,0.300000,0.656002,0.000000,0.000000,0.000000,0.000000
84245,,0.000000,0.000000,0.070000,0.720000,0.300000,0.600403,0.000000,0.000000,0.000000,0.000000
84246,,0.436151,0.000000,0.420000,0.720000,0.300000,0.656067,0.000000,0.000000,0.000000,0.000000
84247,,0.000000,0.000000,0.070000,0.720000,0.300000,0.624012,0.000000,0.000000,0.083333,0.140165
84248,,0.436151,0.000000,0.420000,0.720000,0.300000,0.655408,0.000000,0.000000,0.000000,0.000000
84249,,0.691284,0.000000,0.599405,0.720000,0.300000,0.692535,0.000000,0.000000,0.000000,0.000000
84250,,0.000000,0.000000,0.595000,0.720000,0.300000,0.702410,0.290000,0.000000,0.000000,0.000000
84251,,0.000000,0.000000,0.070000,0.760000,0.300000,0.635547,0.000000,0.227670,0.333333,0.611119
84252,,0.000000,0.000000,0.070000,0.720000,0.300000,0.612650,0.000000,0.000000,0.000000,0.000000
84253,,0.000000,0.000000,0.070000,0.720000,0.300000,0.604485,0.000000,0.000000,0.000000,0.000000
84254,,0.000000,0.000000,0.070000,0.720000,0.300000,0.575877,0.000000,0.000000,0.000000,0.000000
84255,,0.000000,0.000000,0.070000,0.720000,0.300000,0.521926,0.000000,0.000000,0.000000,0.000000
84256,,0.000000,0.000000,0.070000,0.720000,0.300000,0.589621,0.000000,0.000000,0.000000,0.000000
84257,,0.000000,0.000000,0.070000,0.720000,0.300000,0.572002,0.000000,0.000000,0.000000,0.000000
84258,,0.000000,0.000000,0.595000,0.720000,0.300000,0.684271,0.290000,0.000000,0.000000,0.000000
84259,,0.000000,0.000000,0.070000,0.720000,0.300000,0.597448,0.000000,0.000000,0.000000,0.000000
84260,,0.000000,0.000000,0.070000,0.720000,0.300000,0.620054,0.000000,0.000000,0.000000,0.000000
84261,,0.000000,0.000000,0.079302,0.720000,0.300000,0.642930,0.290000,0.000000,0.000000,0.000000
84262,,0.000000,0.000000,0.070000,0.720000,0.300000,0.568748,0.000000,0.000000,0.000000,0.000000
84263,,0.000000,0.000000,0.070000,0.760000,0.300000,0.590859,0.000000,0.227670,0.166667,0.481077
84264,,0.000000,0.000000,0.598907,0.720000,0.300000,0.700497,0.290000,0.000000,0.000000,0.000000
84265,,0.000000,0.000000,0.070000,0.720000,0.300000,0.502597,0.000000,0.000000,0.000000,0.000000
84266,,0.000000,0.000000,0.070000,0.720000,0.300000,0.525546,0.000000,0.000000,0.000000,0.000000
84267,,0.000000,0.000000,0.092821,0.720000,0.300000,0.629371,0.000000,0.000000,0.000000,0.000000
84268,,0.000000,0.000000,0.070000,0.720000,0.300000,0.487498,0.000000,0.000000,0.000000,0.000000
84269,,0.691284,0.000000,0.121073,0.720000,0.300000,0.529912,0.000000,0.000000,0.000000,0.140165
84270,,0.000000,0.000000,0.070000,0.720000,0.300000,0.577727,0.000000,0.000000,0.000000,0.000000
84271,,0.000000,0.000000,0.599004,0.720000,0.300000,0.698874,0.290000,0.000000,0.000000,0.000000
84272,,0.000000,0.000000,0.070000,0.760000,0.300000,0.565154,0.000000,0.227670,0.250000,0.598355
84273,,0.000000,0.000000,0.070000,0.720000,0.300000,0.627912,0.290000,0.000000,0.000000,0.000000
84274,,0.000000,0.000000,0.149639,0.720000,0.300000,0.546429,0.000000,0.000000,0.000000,0.000000
84275,,0.000000,0.000000,0.070000,0.720000,0.300000,0.675304,0.000000,0.000000,0.000000,0.000000
84276,,0.000000,0.000000,0.070000,0.720000,0.300000,0.545382,0.000000,0.000000,0.000000,0.000000
84277,,0.436151,0.000000,0.420000,0.720000,0.300000,0.655602,0.000000,0.000000,0.000000,0.000000
84278,,0.000000,0.000000,0.595000,0.720000,0.300000,0.677190,0.290000,0.000000,0.000000,0.000000
84279,,0.436151,0.000000,0.426155,0.720000,0.300000,0.670332,0.000000,0.000000,0.000000,0.000000
84280,,0.691284,0.000000,0.433246,0.720000,0.300000,0.665469,0.000000,0.000000,0.000000,0.000000
84281,,0.000000,0.000000,0.070000,0.720000,0.300000,0.467689,0.000000,0.000000,0.000000,0.000000
84282,,0.000000,0.000000,0.595000,0.760000,0.300000,0.679913,0.290000,0.000000,0.083333,0.000000
84283,,0.000000,0.000000,0.070000,0.720000,0.300000,0.573612,0.000000,0.000000,0.000000,0.000000
84284,,0.691284,0.000000,0.083895,0.720000,0.300000,0.689204,0.290000,0.000000,0.000000,0.000000
84285,,0.000000,0.000000,0.070000,0.720000,0.300000,0.556192,0.000000,0.000000,0.000000,0.000000
84286,,0.000000,0.000000,0.070000,0.720000,0.300000,0.596552,0.000000,0.000000,0.083333,0.370481
84287,,0.000000,0.000000,0.070000,0.720000,0.300000,0.458811,0.000000,0.000000,0.000000,0.000000
84288,,0.000000,0.000000,0.070000,0.720000,0.300000,0.581799,0.000000,0.000000,0.000000,0.000000
84289,,0.000000,0.000000,0.070000,0.720000,0.300000,0.620042,0.000000,0.000000,0.000000,0.000000
84290,,0.436151,0.000000,0.420000,0.720000,0.300000,0.660978,0.000000,0.000000,0.000000,0.000000
84291,,0.436151,0.000000,0.420000,0.720000,0.300000,0.644250,0.000000,0.000000,0.000000,0.000000
84292,,0.000000,0.000000,0.070000,0.720000,0.300000,0.551089,0.000000,0.000000,0.000000,0.000000
84293,,0.000000,0.000000,0.070000,0.720000,0.300000,0.532570,0.000000,0.000000,0.000000,0.000000
84294,,0.000000,0.000000,0.070000,0.720000,0.300000,0.553142,0.000000,0.000000,0.000000,0.000000
84295,,0.436151,0.000000,0.595000,0.760000,0.300000,0.626866,0.290000,0.455340,0.666667,1.000000
84296,,0.000000,0.000000,0.070000,0.720000,0.300000,0.602864,0.000000,0.000000,0.000000,0.000000
84297,,0.000000,0.000000,0.070000,0.720000,0.300000,0.565657,0.000000,0.000000,0.000000,0.000000
84298,,0.000000,0.000000,0.070000,0.760000,0.300000,0.559049,0.000000,0.227670,0.166667,0.370481
84299,,0.000000,0.000000,0.070000,0.760000,0.300000,0.617035,0.000000,0.000000,0.083333,0.223984
84300,,0.000000,0.000000,0.070000,0.720000,0.300000,0.569896,0.000000,0.000000,0.000000,0.000000
84301,,0.000000,0.000000,0.070000,0.720000,0.300000,0.538326,0.000000,0.000000,0.000000,0.000000
84302,,0.000000,0.000000,0.070000,0.720000,0.300000,0.507556,0.000000,0.000000,0.000000,0.000000
84303,,0.000000,0.000000,0.070000,0.720000,0.300000,0.539255,0.000000,0.000000,0.000000,0.000000
84304,,0.691284,0.000000,0.453962,0.760000,0.300000,0.629894,0.000000,0.360849,0.250000,0.538768
84305,,0.000000,0.000000,0.070000,0.720000,0.300000,0.611576,0.000000,0.000000,0.000000,0.000000
84306,,0.000000,0.000000,0.070000,0.720000,0.300000,0.584642,0.000000,0.000000,0.083333,0.140165
84307,,0.000000,0.000000,0.070000,0.720000,0.300000,0.521926,0.000000,0.000000,0.000000,0.000000
84308,,0.000000,0.000000,0.076515,0.760000,0.300000,0.666565,0.290000,0.000000,0.083333,0.140165
84309,,0.000000,0.000000,0.070000,0.720000,0.300000,0.638524,0.000000,0.000000,0.000000,0.000000
84310,,0.000000,0.000000,0.070000,0.720000,0.300000,0.534832,0.000000,0.000000,0.000000,0.000000
84311,,0.000000,0.000000,0.070000,0.720000,0.300000,0.567490,0.000000,0.000000,0.000000,0.000000
84312,,0.000000,0.000000,0.070000,0.720000,0.300000,0.529709,0.000000,0.000000,0.000000,0.000000
84313,,0.000000,0.000000,0.595000,0.720000,0.300000,0.681880,0.290000,0.000000,0.000000,0.000000
84314,,0.000000,0.000000,0.606807,0.720000,0.300000,0.673100,0.290000,0.000000,0.000000,0.284318
84315,,0.436151,0.000000,0.070000,0.720000,0.300000,0.650853,0.000000,0.000000,0.000000,0.000000
84316,,0.000000,0.000000,0.070000,0.720000,0.300000,0.702330,0.000000,0.000000,0.000000,0.000000
84317,,0.000000,0.000000,0.070000,0.720000,0.300000,0.617308,0.000000,0.000000,0.000000,0.000000
84318,,0.000000,0.000000,0.070000,0.720000,0.300000,0.636351,0.000000,0.227670,0.000000,0.140165
84319,,0.000000,0.000000,0.438983,0.720000,0.300000,0.595593,0.000000,0.227670,0.083333,0.284318
84320,,0.436151,0.000000,0.420000,0.720000,0.300000,0.656009,0.000000,0.000000,0.000000,0.000000
84321,,0.000000,0.000000,0.070000,0.720000,0.300000,0.522155,0.000000,0.000000,0.000000,0.000000
84322,,0.000000,0.000000,0.420000,0.720000,0.300000,0.553444,0.000000,0.000000,0.000000,0.140165
84323,,0.000000,0.000000,0.070000,0.720000,0.300000,0.619130,0.000000,0.000000,0.000000,0.000000
84324,,0.000000,0.480000,0.070000,0.740000,0.300000,0.668661,0.000000,0.000000,0.000000,0.000000
84325,,0.000000,0.000000,0.595000,0.720000,0.300000,0.681724,0.290000,0.000000,0.000000,0.000000
84326,,0.436151,0.000000,0.438772,0.720000,0.300000,0.669240,0.000000,0.000000,0.000000,0.000000
84327,,0.000000,0.000000,0.070000,0.720000,0.300000,0.665730,0.000000,0.000000,0.000000,0.000000
84328,,0.000000,0.000000,0.070000,0.720000,0.300000,0.602426,0.000000,0.000000,0.000000,0.000000
84329,,0.000000,0.000000,0.599202,0.720000,0.300000,0.695658,0.290000,0.000000,0.000000,0.000000
84330,,0.000000,0.000000,0.070000,0.760000,0.300000,0.609966,0.000000,0.360849,0.333333,0.835103
84331,,0.000000,0.000000,0.070000,0.720000,0.300000,0.628092,0.290000,0.000000,0.166667,0.223984
84332,,0.000000,0.000000,0.070000,0.720000,0.300000,0.574783,0.000000,0.000000,0.000000,0.000000
84333,,0.000000,0.000000,0.070000,0.720000,0.300000,0.551122,0.000000,0.000000,0.000000,0.000000
84334,,0.436151,0.000000,0.601979,0.760000,0.300000,0.661999,0.000000,0.227670,0.416667,0.792820
84335,,0.000000,0.000000,0.595000,0.760000,0.300000,0.674884,0.290000,0.000000,0.083333,0.223984
84336,,0.000000,0.000000,0.070000,0.720000,0.300000,0.687697,0.000000,0.000000,0.083333,0.000000
84337,,0.000000,0.000000,0.595000,0.720000,0.300000,0.679687,0.290000,0.000000,0.000000,0.000000
84338,,0.000000,0.480000,0.070000,0.740000,0.300000,0.695483,0.000000,0.000000,0.000000,0.000000
84339,,0.000000,0.000000,0.070000,0.720000,0.300000,0.524058,0.000000,0.000000,0.000000,0.000000
84340,,0.691284,0.000000,0.436174,0.720000,0.300000,0.652216,0.000000,0.000000,0.000000,0.140165
84341,,0.000000,0.000000,0.070000,0.760000,0.300000,0.534706,0.000000,0.227670,0.250000,0.223984
84342,,0.000000,0.000000,0.070000,0.720000,0.300000,0.632972,0.000000,0.000000,0.083333,0.140165
84343,,0.000000,0.000000,0.070000,0.720000,0.300000,0.494558,0.000000,0.227670,0.083333,0.000000
84344,,0.436151,0.000000,0.420000,0.720000,0.300000,0.658578,0.000000,0.000000,0.000000,0.000000
84345,,0.000000,0.000000,0.070000,0.720000,0.300000,0.555581,0.000000,0.000000,0.000000,0.000000
84346,,0.000000,0.000000,0.073901,0.720000,0.300000,0.700603,0.290000,0.000000,0.000000,0.000000
84347,,0.000000,0.000000,0.070000,0.720000,0.300000,0.517854,0.000000,0.000000,0.000000,0.000000
84348,,0.000000,0.000000,0.595000,0.760000,0.300000,0.675051,0.290000,0.000000,0.083333,0.140165
84349,,0.000000,0.000000,0.076667,0.720000,0.300000,0.665028,0.290000,0.000000,0.000000,0.000000
84350,,0.691284,0.000000,0.096274,0.720000,0.300000,0.574020,0.000000,0.000000,0.000000,0.000000
84351,,0.691284,0.000000,0.096810,0.720000,0.300000,0.572682,0.000000,0.000000,0.083333,0.000000
84352,,0.000000,0.000000,0.598959,0.720000,0.300000,0.699626,0.290000,0.000000,0.000000,0.000000
84353,,0.436151,0.000000,0.432544,0.760000,0.300000,0.623086,0.000000,0.227670,0.333333,0.666268
84354,,0.436151,0.000000,0.420000,0.720000,0.300000,0.649466,0.000000,0.000000,0.000000,0.000000
84355,,0.000000,0.000000,0.595000,0.720000,0.300000,0.684542,0.290000,0.000000,0.000000,0.000000
84356,,0.000000,0.000000,0.070000,0.720000,0.300000,0.652248,0.290000,0.000000,0.000000,0.000000
84357,,0.000000,0.000000,0.595000,0.720000,0.300000,0.681497,0.290000,0.000000,0.000000,0.140165
84358,,0.000000,0.000000,0.595000,0.720000,0.300000,0.675860,0.290000,0.000000,0.000000,0.000000
84359,,0.000000,0.000000,0.070000,0.720000,0.300000,0.645227,0.000000,0.000000,0.000000,0.000000
84360,,0.436151,0.000000,0.433791,0.720000,0.300000,0.662794,0.000000,0.000000,0.000000,0.000000
84361,,0.000000,0.480000,0.070000,0.740000,0.300000,0.693606,0.000000,0.000000,0.000000,0.000000
84362,,0.000000,0.000000,0.070000,0.760000,0.300000,0.587540,0.000000,0.000000,0.250000,0.623236
84363,,0.000000,0.000000,0.070000,0.720000,0.300000,0.610980,0.000000,0.000000,0.000000,0.000000
84364,,0.000000,0.000000,0.070000,0.720000,0.300000,0.587861,0.000000,0.000000,0.000000,0.000000
84365,,0.691284,0.000000,0.604234,0.720000,0.300000,0.643418,0.000000,0.000000,0.000000,0.331538
84366,,0.000000,0.000000,0.070000,0.720000,0.300000,0.665108,0.290000,0.000000,0.000000,0.000000
84367,,0.436151,0.000000,0.426233,0.720000,0.300000,0.669497,0.000000,0.000000,0.000000,0.000000
84368,,0.000000,0.000000,0.070000,0.760000,0.300000,0.575412,0.000000,0.227670,0.250000,0.555173
84369,,0.000000,0.000000,0.070000,0.720000,0.300000,0.602274,0.000000,0.000000,0.000000,0.140165
84370,,0.436151,0.000000,0.420000,0.720000,0.300000,0.596328,0.000000,0.000000,0.166667,0.458090
84371,,0.000000,0.000000,0.599840,0.720000,0.300000,0.686278,0.290000,0.000000,0.000000,0.000000
84372,,0.436151,0.000000,0.420000,0.720000,0.300000,0.657387,0.000000,0.000000,0.000000,0.000000
84373,,0.000000,0.000000,0.077586,0.720000,0.300000,0.656460,0.290000,0.000000,0.000000,0.000000
84374,,0.000000,0.000000,0.070000,0.720000,0.300000,0.587064,0.000000,0.000000,0.000000,0.000000
84375,,0.000000,0.000000,0.070000,0.760000,0.300000,0.583069,0.000000,0.000000,0.000000,0.000000
84376,,0.000000,0.000000,0.112001,0.760000,0.300000,0.615796,0.330000,0.227670,0.250000,0.710945
84377,,0.000000,0.000000,0.070000,0.760000,0.300000,0.557278,0.000000,0.360849,0.333333,0.331538
84378,,0.000000,0.000000,0.070000,0.760000,0.300000,0.539783,0.000000,0.360849,0.083333,0.000000
84379,,0.000000,0.000000,0.070000,0.720000,0.300000,0.628287,0.000000,0.000000,0.000000,0.000000
84380,,0.000000,0.000000,0.100628,0.720000,0.300000,0.609844,0.330000,0.000000,0.000000,0.000000
84381,,0.000000,0.000000,0.070000,0.760000,0.300000,0.529048,0.000000,0.528634,0.500000,0.645774
84382,,0.000000,0.000000,0.070000,0.720000,0.300000,0.632819,0.000000,0.000000,0.000000,0.000000
84383,,0.000000,0.000000,0.070000,0.720000,0.300000,0.533046,0.000000,0.000000,0.166667,0.223984
84384,,0.000000,0.000000,0.070000,0.720000,0.300000,0.547060,0.000000,0.000000,0.000000,0.000000
84385,,0.000000,0.000000,0.070000,0.720000,0.300000,0.640853,0.000000,0.000000,0.000000,0.000000
84386,,0.436151,0.000000,0.070000,0.720000,0.300000,0.657628,0.000000,0.000000,0.000000,0.000000
84387,,0.000000,0.000000,0.088188,0.720000,0.300000,0.598429,0.290000,0.000000,0.000000,0.000000
84388,,0.000000,0.000000,0.595000,0.720000,0.300000,0.681181,0.290000,0.000000,0.000000,0.000000
84389,,0.000000,0.000000,0.420000,0.720000,0.300000,0.528750,0.000000,0.000000,0.000000,0.000000
84390,,0.000000,0.000000,0.595000,0.720000,0.300000,0.681784,0.290000,0.000000,0.000000,0.000000
84391,,0.000000,0.000000,0.070000,0.720000,0.300000,0.630527,0.000000,0.000000,0.000000,0.000000
84392,,0.000000,0.480000,0.070000,0.740000,0.300000,0.679371,0.000000,0.000000,0.000000,0.000000
84393,,0.000000,0.000000,0.076564,0.720000,0.300000,0.666064,0.290000,0.000000,0.000000,0.000000
84394,,0.000000,0.000000,0.070000,0.720000,0.300000,0.649279,0.000000,0.000000,0.000000,0.223984
84395,,0.691284,0.000000,0.097008,0.720000,0.300000,0.572194,0.000000,0.000000,0.000000,0.000000
84396,,0.000000,0.000000,0.070000,0.720000,0.300000,0.534242,0.000000,0.000000,0.000000,0.000000
84397,,0.000000,0.000000,0.070000,0.720000,0.300000,0.626787,0.000000,0.000000,0.000000,0.000000
84398,,0.436151,0.000000,0.425706,0.720000,0.300000,0.675360,0.000000,0.000000,0.000000,0.000000
84399,,0.000000,0.000000,0.070000,0.720000,0.300000,0.501427,0.000000,0.000000,0.000000,0.000000
84400,,0.000000,0.000000,0.070000,0.720000,0.300000,0.535167,0.000000,0.000000,0.000000,0.000000
84401,,0.000000,0.000000,0.070000,0.720000,0.300000,0.691302,0.000000,0.000000,0.000000,0.000000
84402,,0.000000,0.000000,0.070000,0.720000,0.300000,0.582621,0.000000,0.000000,0.083333,0.140165
84403,,0.000000,0.000000,0.070000,0.720000,0.300000,0.611814,0.000000,0.000000,0.083333,0.331538
84404,,0.000000,0.000000,0.070000,0.720000,0.300000,0.528126,0.000000,0.000000,0.000000,0.000000
84405,,0.000000,0.000000,0.070000,0.760000,0.300000,0.641230,0.000000,0.360849,0.250000,0.584842
84406,,0.000000,0.000000,0.595000,0.760000,0.300000,0.659192,0.290000,0.455340,0.333333,1.000000
84407,,0.000000,0.000000,0.598944,0.720000,0.300000,0.699865,0.290000,0.000000,0.000000,0.000000
84408,,0.000000,0.000000,0.070000,0.720000,0.300000,0.611166,0.000000,0.000000,0.000000,0.000000
84409,,0.000000,0.000000,0.070000,0.720000,0.300000,0.575594,0.000000,0.000000,0.000000,0.000000
84410,,0.000000,0.000000,0.070000,0.720000,0.300000,0.558081,0.000000,0.227670,0.083333,0.000000
84411,,0.436151,0.000000,0.420000,0.720000,0.300000,0.668044,0.000000,0.000000,0.000000,0.000000
84412,,0.000000,0.000000,0.070000,0.720000,0.300000,0.605765,0.000000,0.000000,0.000000,0.000000
84413,,0.000000,0.000000,0.070000,0.760000,0.300000,0.545220,0.000000,0.227670,0.083333,0.000000
84414,,0.000000,0.000000,0.070000,0.720000,0.300000,0.547513,0.000000,0.000000,0.000000,0.000000
84415,,0.000000,0.000000,0.070000,0.720000,0.300000,0.598445,0.000000,0.000000,0.000000,0.000000
84416,,0.000000,0.000000,0.070000,0.720000,0.300000,0.532548,0.000000,0.000000,0.000000,0.000000
84417,,0.000000,0.000000,0.070000,0.720000,0.300000,0.543549,0.000000,0.000000,0.000000,0.000000
84418,,0.000000,0.000000,0.070000,0.720000,0.300000,0.612259,0.000000,0.227670,0.166667,0.570481
